"Gender","Ethnicity","EEO4.Description","EEOP.Job.Group.Description","Department","EEO.Function","Age","Employment.Status"
1,7,"Professionals","Administrative Support","FACILITIES AND FLEET",7,4,0
0,5,"Service Maintenance","Service Maintenance","FACILITIES AND FLEET",7,4,0
1,4,"Professionals","Professionals","CUSTODY HEALTH SERVICES",8,4,0
1,5,"Professionals","Professionals","PRE-TRIAL SERVICES",4,4,0
1,0,"Professionals","Professionals","PRE-TRIAL SERVICES",4,4,0
1,0,"Administrative Support","Administrative Support","PROBATION",4,4,0
1,5,"Administrative Support","Administrative Support","PROBATION",4,4,0
1,5,"Administrative Support","Administrative Support","PROBATION",4,4,0
1,4,"Administrative Support","Administrative Support","PROBATION",4,4,1
0,5,"Service Maintenance","Service Maintenance","PROBATION",4,4,0
1,4,"Service Maintenance","Service Maintenance","PROBATION",4,4,0
1,7,"Service Maintenance","Service Maintenance","PROBATION",4,4,0
0,5,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,4,0
0,4,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,4,0
1,5,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,4,0
1,2,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,4,0
0,0,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,4,0
0,5,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,4,0
0,2,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,4,0
0,0,"Professionals","Protective Services - Sworn","PROBATION",4,4,0
1,4,"Professionals","Professionals","PROBATION",4,4,0
1,5,"Professionals","Administrative Support","PROBATION",4,4,0
1,6,"Professionals","Officials and Adminstrators","PROBATION",4,4,0
1,4,"Professionals","Professionals","PROCUREMENT",7,4,1
0,7,"Professionals","Officials and Adminstrators","PROCUREMENT",7,4,0
1,4,"Professionals","Professionals","PROCUREMENT",7,4,0
0,7,"Professionals","Officials and Adminstrators","PROCUREMENT",7,4,0
1,0,"Officials and Administrators","Officials and Adminstrators","PROCUREMENT",7,4,0
0,4,"Administrative Support","Administrative Support","PUBLIC DEFENDER",7,4,0
0,6,"Professionals","Professionals","PUBLIC DEFENDER",7,4,0
1,0,"Administrative Support","Administrative Support","PUBLIC HEALTH",8,4,0
1,0,"Administrative Support","Administrative Support","PUBLIC HEALTH",8,4,0
1,0,"Administrative Support","Administrative Support","PUBLIC HEALTH",8,4,0
1,5,"Administrative Support","Administrative Support","PUBLIC HEALTH",8,4,0
1,0,"Administrative Support","Administrative Support","PUBLIC HEALTH",8,4,0
1,5,"Administrative Support","Administrative Support","PUBLIC HEALTH",8,4,0
1,0,"Administrative Support","Administrative Support","PUBLIC HEALTH",8,4,1
1,5,"Paraprofessionals","Administrative Support","PUBLIC HEALTH",8,4,0
0,2,"Paraprofessionals","Administrative Support","PUBLIC HEALTH",8,4,0
1,5,"Paraprofessionals","Administrative Support","PUBLIC HEALTH",8,4,0
0,0,"Professionals","Professionals","PUBLIC HEALTH",8,4,0
0,0,"Professionals","Officials and Adminstrators","PUBLIC HEALTH",8,4,0
1,5,"Professionals","Officials and Adminstrators","PUBLIC HEALTH",8,4,0
1,0,"Officials and Administrators","Officials and Adminstrators","PUBLIC HEALTH",8,4,0
1,2,"Administrative Support","Administrative Support","REGISTRAR OF VOTERS",11,4,1
1,5,"Administrative Support","Administrative Support","REGISTRAR OF VOTERS",11,4,1
0,4,"Administrative Support","Administrative Support","REGISTRAR OF VOTERS",11,4,1
1,6,"Administrative Support","Administrative Support","REGISTRAR OF VOTERS",11,4,0
0,5,"Administrative Support","Administrative Support","REGISTRAR OF VOTERS",11,4,0
1,7,"Administrative Support","Administrative Support","REGISTRAR OF VOTERS",11,4,1
1,7,"Administrative Support","Administrative Support","REGISTRAR OF VOTERS",11,4,1
0,7,"Administrative Support","Administrative Support","REGISTRAR OF VOTERS",11,4,1
0,7,"Service Maintenance","Administrative Support","REGISTRAR OF VOTERS",11,4,1
0,7,"Service Maintenance","Administrative Support","REGISTRAR OF VOTERS",11,4,1
0,0,"Professionals","Officials and Adminstrators","REGISTRAR OF VOTERS",11,4,0
1,7,"Officials and Administrators","Officials and Adminstrators","REGISTRAR OF VOTERS",11,4,0
0,5,"Administrative Support","Administrative Support","RISK MANAGEMENT",7,4,0
1,0,"Professionals","Officials and Adminstrators","RISK MANAGEMENT",7,4,0
1,4,"Professionals","Officials and Adminstrators","RISK MANAGEMENT",7,4,0
1,5,"Professionals","Officials and Adminstrators","RISK MANAGEMENT",7,4,0
1,0,"Professionals","Officials and Adminstrators","RISK MANAGEMENT",7,4,0
0,0,"Service Maintenance","Skilled Craft","ROADS AND AIRPORTS",3,4,0
0,0,"Service Maintenance","Technicians","ROADS AND AIRPORTS",3,4,0
0,0,"Service Maintenance","Skilled Craft","ROADS AND AIRPORTS",3,4,0
0,5,"Service Maintenance","Skilled Craft","ROADS AND AIRPORTS",3,4,0
0,0,"Service Maintenance","Skilled Craft","ROADS AND AIRPORTS",3,4,0
0,0,"Service Maintenance","Service Maintenance","ROADS AND AIRPORTS",3,4,0
0,0,"Service Maintenance","Service Maintenance","ROADS AND AIRPORTS",3,4,0
1,4,"Paraprofessionals","Administrative Support","ROADS AND AIRPORTS",3,4,0
0,5,"Technicians","Technicians","ROADS AND AIRPORTS",3,4,0
1,4,"Professionals","Professionals","ROADS AND AIRPORTS",3,4,0
0,0,"Officials and Administrators","Officials and Adminstrators","ROADS AND AIRPORTS",3,4,0
0,0,"Administrative Support","Administrative Support","SHERIFF SERVICES",9,4,0
1,0,"Administrative Support","Administrative Support","SHERIFF SERVICES",9,4,0
1,4,"Administrative Support","Administrative Support","SHERIFF SERVICES",9,4,0
0,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,4,1
0,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,4,0
1,7,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,4,1
0,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,4,1
1,2,"Protective Service Workers","Protective Services-Non Sworn","SHERIFF SERVICES",9,4,0
0,5,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,4,1
0,5,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,4,1
0,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,4,1
0,5,"Technicians","Protective Services - Sworn","SHERIFF SERVICES",9,4,0
0,0,"Professionals","Protective Services - Sworn","SHERIFF SERVICES",9,4,0
0,7,"Professionals","Professionals","SHERIFF SERVICES",9,4,1
0,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,4,0
0,2,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,4,0
0,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,4,0
0,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,4,0
1,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,4,0
0,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,4,0
0,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,4,0
1,5,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,4,0
0,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,4,1
1,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,4,1
0,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,4,1
0,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,4,1
0,4,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,4,1
0,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
0,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,0,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
0,4,"Professionals","Professionals","CUSTODY HEALTH SERVICES",8,5,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,0,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,0,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,1
0,2,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,0,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
1,0,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
0,6,"Service Maintenance","Administrative Support","SOCIAL SERVICES AGENCY",10,4,0
0,5,"Protective Service Workers","Protective Services-Non Sworn","SOCIAL SERVICES AGENCY",10,4,0
0,5,"Protective Service Workers","Protective Services - Sworn","SOCIAL SERVICES AGENCY",10,4,0
0,0,"Protective Service Workers","Protective Services - Sworn","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Professionals","Officials and Adminstrators","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Professionals","Officials and Adminstrators","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Professionals","Officials and Adminstrators","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Professionals","Officials and Adminstrators","SOCIAL SERVICES AGENCY",10,4,0
0,4,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,4,0
1,0,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,4,0
1,0,"Professionals","Officials and Adminstrators","SOCIAL SERVICES AGENCY",10,4,0
1,2,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,4,0
0,0,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,4,0
1,0,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,4,0
1,2,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,4,0
1,2,"Professionals","Officials and Adminstrators","SOCIAL SERVICES AGENCY",10,4,0
0,4,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,4,0
0,6,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,4,0
1,5,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,4,0
1,5,"Professionals","Officials and Adminstrators","SOCIAL SERVICES AGENCY",10,4,0
1,4,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,4,0
1,0,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,4,0
0,0,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,4,0
1,3,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,4,0
1,0,"Professionals","Officials and Adminstrators","SOCIAL SERVICES AGENCY",10,4,0
0,0,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,4,0
1,5,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,4,0
0,0,"Professionals","Officials and Adminstrators","SOCIAL SERVICES AGENCY",10,4,0
1,5,"No EEO-4 Reporting","No EEO-4 Reporting","BOARD OF SUPERVISORS",7,4,0
1,5,"Administrative Support","Administrative Support","VALLEY HEALTH PLAN",8,4,0
1,0,"Administrative Support","Administrative Support","VALLEY HEALTH PLAN",8,4,0
1,4,"Professionals","Professionals","VALLEY HEALTH PLAN",8,4,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,0,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,4,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
0,2,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,7,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,4,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
0,4,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
0,4,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,0,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,4,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,4,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,0,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,1
1,0,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,4,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,4,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
0,4,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
0,2,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,2,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,4,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,1
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,0,"Professionals","Professionals","CUSTODY HEALTH SERVICES",8,4,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,4,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,7,"Professionals","Professionals","PUBLIC HEALTH",8,5,0
0,4,"Service Maintenance","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,5,"Service Maintenance","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
0,5,"Service Maintenance","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
0,5,"Service Maintenance","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
0,2,"Service Maintenance","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
0,5,"Service Maintenance","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
0,4,"Service Maintenance","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
0,0,"Service Maintenance","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
0,2,"Service Maintenance","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
0,7,"Service Maintenance","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
0,7,"Service Maintenance","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
0,0,"Skilled Craft Workers","Skilled Craft","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
0,5,"Skilled Craft Workers","Skilled Craft","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
0,5,"Skilled Craft Workers","Skilled Craft","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,4,"Paraprofessionals","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,4,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,5,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,4,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,0,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,2,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
0,4,"Paraprofessionals","Skilled Craft","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
0,2,"Paraprofessionals","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,4,"Paraprofessionals","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,0,"Paraprofessionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,2,"Paraprofessionals","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,0,"Paraprofessionals","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
0,4,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,4,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,4,1
1,4,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,4,1
1,0,"Paraprofessionals","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,4,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
0,2,"Paraprofessionals","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
1,4,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
0,2,"Protective Service Workers","Protective Services-Non Sworn","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
0,0,"Protective Service Workers","Protective Services-Non Sworn","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
0,5,"Protective Service Workers","Protective Services-Non Sworn","SANTA CLARA VALLEY MEDICAL CENTER",0,4,0
